0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754	387	754	387	2538	1258	2538	1258	1731	868	1731	868	2590	1318	2590	1318	906	462	906	462	1556	793	1556	793
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	20	36	20	23	18	23	18	10	6	10	6	26	23	26	23	19	10	19	10	11	10	11	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2	3	3	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1
20	10	20	10	31	18	31	18	9	5	9	5	22	12	22	12	20	10	20	10	20	10	20	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	19	37	19	128	66	128	66	50	26	50	26	102	51	102	51	63	32	63	32	24	12	24	12
62	31	62	31	263	144	263	144	47	26	47	26	125	67	125	67	59	36	59	36	28	14	28	14
1277	782	1277	782	2749	1623	2749	1623	2010	1194	2010	1194	2897	1750	2897	1750	1799	1069	1799	1069	2222	1341	2222	1341
482	259	482	259	1348	700	1348	700	591	306	591	306	737	388	737	388	646	334	646	334	824	423	824	423
19	10	19	10	22	11	22	11	12	7	12	7	4	2	4	2	2	1	2	1	8	4	8	4
12	6	12	6	28	14	28	14	1	1	1	1	9	5	9	5	8	5	8	5	9	5	9	5
145	75	145	75	390	212	390	212	176	92	176	92	267	146	267	146	411	219	411	219	162	90	162	90
181	100	181	100	901	472	901	472	306	156	306	156	569	304	569	304	420	221	420	221	468	248	468	248
302	159	302	159	1070	558	1070	558	508	267	508	267	878	457	878	457	523	275	523	275	550	289	550	289
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3625	1957	3625	1957	10131	5470	10131	5470	5623	3053	5623	3053	9593	5135	9593	5135	5439	2902	5439	2902	5398	2897	5398	2897
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	112	215	112	894	480	894	480	594	314	594	314	526	266	526	266	191	98	191	98	634	328	634	328
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	4	10	4	4	2	4	2	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0
927	476	927	476	1837	948	1837	948	1966	1001	1966	1001	1771	921	1771	921	1452	740	1452	740	1437	735	1437	735
6	3	6	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	2	3	2	0	0	0	0	2	1	2	1	0	0	0	0
3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	22	44	22	19	11	19	11	5	4	5	4	4	2	4	2	4	2	4	2	12	6	12	6
37	19	37	19	236	120	236	120	85	43	85	43	173	90	173	90	57	30	57	30	127	64	127	64
27	14	27	14	118	61	118	61	44	23	44	23	48	25	48	25	40	20	40	20	34	19	34	19
2777	1446	2777	1446	5810	3013	5810	3013	4002	2057	4002	2057	5175	2678	5175	2678	3912	2001	3912	2001	4768	2471	4768	2471
514	257	514	257	1181	591	1181	591	888	445	888	445	1330	662	1330	662	604	302	604	302	953	479	953	479
13	7	13	7	42	21	42	21	93	47	93	47	52	26	52	26	76	39	76	39	52	26	52	26
8	5	8	5	14	8	14	8	19	9	19	9	5	3	5	3	13	8	13	8	10	7	10	7
881	454	881	454	2074	1065	2074	1065	1798	923	1798	923	2038	1052	2038	1052	1606	825	1606	825	1950	1007	1950	1007
164	90	164	90	244	136	244	136	242	130	242	130	330	173	330	173	235	129	235	129	192	100	192	100
1083	564	1083	564	2319	1211	2319	1211	2235	1168	2235	1168	2073	1074	2073	1074	1857	960	1857	960	1562	810	1562	810
9954	5214	9954	5214	25879	13438	25879	13438	14651	7603	14651	7603	19127	10002	19127	10002	14140	7326	14140	7326	13795	7164	13795	7164
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	72	126	72	332	202	332	202	253	155	253	155	309	182	309	182	220	135	220	135	211	131	211	131
2574	1378	2576	1378	7290	3918	7290	3918	5400	2925	5400	2925	5522	2942	5522	2942	5265	2851	5265	2851	4612	2485	4612	2485
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
669	336	669	336	1729	867	1729	867	1392	699	1392	699	1735	873	1735	873	903	453	903	453	1530	773	1530	773
34	17	34	17	63	35	63	35	27	15	27	15	30	15	30	15	56	28	56	28	47	23	47	23
3595	1898	3595	1898	9110	4787	9110	4787	5576	2922	5576	2922	7411	3892	7411	3892	4531	2366	4531	2366	6913	3638	6913	3638
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1716	893	1716	893	1860	954	1860	954	2274	1178	2274	1178	3650	1867	3650	1867	2039	1047	2039	1047	2603	1355	2603	1355
1169	605	1169	605	3378	1734	3378	1734	2784	1427	2784	1427	3405	1760	3405	1760	1938	998	1938	998	3177	1638	3177	1638
3	2	3	2	0	0	0	0	1	1	1	1	6	4	6	4	2	1	2	1	5	3	5	3
3624	1866	3624	1866	9895	5039	9895	5039	10412	5300	10412	5300	8051	4122	8051	4122	10058	5133	10058	5133	5922	3018	5922	3018
438	223	438	223	706	366	706	366	552	278	552	278	837	431	837	431	699	355	699	355	693	358	693	358
949	531	949	531	2058	1153	2058	1153	1770	1006	1770	1006	2347	1287	2347	1287	1328	755	1328	755	2149	1200	2149	1200
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	54	103	54	96	53	96	53	160	92	160	92	173	95	173	95	218	119	218	119	180	95	180	95
371	187	371	187	1306	664	1306	664	1183	598	1183	598	1111	555	1111	555	1380	706	1380	706	778	396	778	396
14	8	14	8	29	21	29	21	21	13	21	13	25	14	25	14	73	46	73	46	13	7	13	7
21	12	21	12	103	61	103	61	76	43	76	43	25	15	25	15	396	223	396	223	41	28	41	28
17	9	17	9	130	72	130	72	23	14	23	14	32	18	32	18	52	27	52	27	25	13	25	13
673	339	673	339	4890	2464	4890	2464	1575	793	1575	793	1213	611	1213	611	3220	1619	3220	1619	1118	565	1118	565
220	116	220	116	209	82	209	82	298	138	298	138	207	82	207	82	469	236	469	236	168	74	168	74
1110	569	1110	569	2417	1301	2417	1301	2472	1288	2472	1288	2605	1345	2605	1345	2100	1117	2100	1117	1910	1008	1910	1008
833	439	833	439	1466	762	1466	762	1575	821	1575	821	1871	1006	1871	1006	1155	598	1155	598	1308	689	1309	689
563	288	563	288	1353	690	1353	690	1370	697	1370	697	1654	844	1654	844	661	330	661	330	1157	588	1157	588
2319	1186	2319	1186	7318	3754	7318	3754	5015	2562	5015	2562	5332	2753	5332	2753	3290	1664	3290	1664	5713	2946	5713	2946
24	11	24	11	31	15	31	15	50	25	50	25	83	42	83	42	69	34	69	34	46	24	46	24
3	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642	320	642	320	1126	566	1126	566	1140	565	1140	565	1476	740	1476	740	667	332	667	332	1251	629	1251	629
524	266	524	266	952	492	952	492	992	503	992	503	1654	843	1654	843	997	515	997	515	1335	680	1335	680
2456	1293	2456	1293	7683	4040	7683	4040	4789	2513	4789	2513	5750	3024	5750	3024	4234	2209	4234	2209	4996	2617	4996	2617
33	14	33	14	117	30	117	30	51	15	51	15	63	23	63	23	50	14	50	14	102	27	102	27
1746	881	1746	881	5102	2437	5102	2437	2377	1176	2377	1176	2996	1517	2997	1517	2789	1422	2789	1422	2537	1282	2537	1282
2	0	2	0	2	0	2	0	2	2	2	2	1	1	1	1	1	1	1	1	0	0	0	0
1903	1052	1903	1052	3317	1747	3317	1747	2635	1344	2635	1344	3978	2045	3978	2045	2338	1174	2337	1174	3505	1906	3505	1906
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	20	26	20	120	94	120	94	49	37	49	37	62	43	62	43	39	34	39	34	71	62	71	62
4	4	4	4	20	22	20	22	7	7	7	7	13	13	13	13	5	5	5	5	12	12	12	12
0	0	0	0	3	5	3	5	3	4	3	4	2	2	2	2	6	6	6	6	3	2	3	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	53	141	53	223	111	223	111	211	115	211	115	393	202	393	202	229	121	229	121	347	160	347	160
1141	634	1141	634	2380	1352	2381	1352	1954	1114	1954	1114	2213	1245	2213	1245	1938	1078	1938	1078	1843	1068	1843	1068
14125	7203	14126	7203	28506	14476	28506	14476	22150	11222	22149	11222	36636	18664	36636	18664	14186	7183	14186	7183	27269	13861	27269	13861
28	15	28	15	105	53	105	53	57	29	57	29	118	61	118	61	66	35	66	35	99	50	99	50
58	31	58	31	109	56	109	56	89	45	89	45	80	41	80	41	86	43	86	43	102	52	102	52
22	11	22	11	127	63	127	63	98	50	98	50	56	28	56	28	40	21	40	21	63	32	63	32
682	352	682	352	1536	807	1536	807	1360	706	1360	706	1837	956	1837	956	591	309	591	309	1063	548	1063	548
61	31	61	31	523	269	523	269	198	105	198	105	187	96	187	96	47	24	47	24	155	81	155	81
2825	1452	2825	1452	9369	4831	9368	4831	5084	2593	5084	2593	8543	4401	8543	4401	1785	912	1785	912	4944	2532	4944	2532
2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3576	2048	3576	2048	7363	4449	7363	4449	4698	2847	4698	2847	6811	3896	6811	3896	3837	2307	3837	2307	4720	2774	4720	2774
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
718	368	718	368	1714	899	1714	899	1081	567	1081	567	1241	650	1241	650	991	521	991	521	1173	617	1173	617
36	18	36	18	56	30	56	30	29	15	29	15	44	22	44	22	23	13	23	13	33	16	33	16
2168	1095	2168	1095	5712	2888	5712	2888	3733	1873	3733	1873	5738	2898	5738	2898	3262	1640	3262	1640	4335	2188	4335	2188
740	378	740	378	2123	1115	2123	1115	1496	773	1496	773	1506	789	1506	789	850	443	850	443	1019	536	1019	538
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1034	560	1034	560	2618	1387	2618	1387	2362	1250	2362	1250	2883	1534	2883	1534	2148	1135	2147	1135	2419	1298	2419	1298
344	195	344	195	905	508	905	508	876	493	876	493	1167	642	1167	642	686	388	686	388	877	486	877	486
3439	1782	3439	1782	7378	3806	7378	3806	3416	1751	3416	1751	7291	3762	7291	3762	3482	1792	3482	1792	5094	2622	5094	2622
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
807	423	807	423	2152	1143	2152	1143	1498	778	1498	778	2248	1175	2248	1175	1124	601	1124	601	1527	800	1527	800
101	48	101	48	19	10	19	10	114	59	114	59	342	176	342	176	36	18	36	18	262	133	262	133
81	40	81	40	148	76	148	76	155	78	155	78	168	86	168	86	64	34	64	34	152	78	152	78
61	34	61	34	61	36	61	36	41	21	41	21	80	44	80	44	62	30	62	30	65	35	65	35
857	444	857	444	3585	1838	3585	1838	1571	815	1571	815	2068	1065	2068	1065	1342	706	1342	706	1681	872	1681	872
12	3	12	3	27	10	27	10	20	12	20	12	11	5	11	5	9	5	9	5	14	5	14	5
14	7	14	7	17	9	17	9	4	2	4	2	18	10	18	10	16	9	16	9	20	11	20	11
928	498	928	498	2000	1065	2000	1065	1648	889	1648	889	2477	1324	2477	1324	756	411	756	411	1821	985	1821	985
106	53	106	53	92	50	92	50	33	18	33	18	28	14	28	14	13	7	13	7	21	12	21	12
2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1
661	316	661	316	199	84	199	84	415	183	415	183	1810	797	1810	797	139	60	139	60	404	184	404	184
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0
4	2	4	2	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
1263	638	1263	638	1600	816	1600	816	2971	1500	2971	1500	3382	1711	3382	1711	1226	616	1226	616	1148	579	1148	579
1605	811	1605	811	1856	939	1856	939	1510	765	1510	765	1558	794	1558	794	849	424	849	424	1431	723	1431	723
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	50	99	50	178	93	178	93	124	64	124	64	144	75	144	75	138	71	138	71	194	103	194	103
2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	277	533	277	1136	595	1136	595	518	269	518	269	756	392	756	392	851	443	851	443	614	318	614	318
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	59	112	59	208	104	208	104	145	72	145	72	157	78	157	78	236	119	236	119	198	100	198	100
3827	2035	3827	2035	8960	4564	8960	4564	7929	4064	7929	4064	9510	4920	9510	4920	3672	1915	3672	1915	8096	4200	8096	4200
536	274	536	274	1155	588	1155	588	1132	578	1132	578	1238	634	1238	634	1112	567	1112	567	914	468	914	468
193	99	193	99	5	2	5	2	38	18	38	18	50	27	50	27	57	29	57	29	24	12	24	12
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
775	402	775	402	1914	985	1914	985	1299	670	1299	670	1484	761	1484	761	2088	1072	2088	1072	1126	582	1126	582
73	36	73	36	32	17	32	17	36	18	36	18	36	18	36	18	51	25	51	25	32	15	32	15
8	4	8	4	51	28	51	28	27	15	27	15	13	7	13	7	12	6	12	6	25	13	25	13
1605	831	1605	831	3452	1808	3452	1808	2910	1523	2910	1523	3691	1923	3691	1923	2073	1076	2073	1076	2726	1420	2726	1420
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
802	423	802	423	1231	627	1231	627	1343	689	1343	689	1611	832	1611	832	1709	884	1709	884	1260	652	1260	652
733	376	733	376	1113	569	1113	569	741	380	741	380	1409	720	1409	720	660	334	660	334	718	366	718	366
412	206	412	206	829	417	829	417	621	316	621	316	809	400	809	400	737	369	737	369	587	296	587	296
54	27	54	27	29	15	29	15	4	2	4	2	18	9	18	9	15	8	15	8	27	13	27	13
51	27	51	27	37	19	37	19	42	21	42	21	98	50	98	50	8	4	8	4	90	49	90	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
39	20	39	20	2	1	2	1	3	3	3	3	12	6	12	6	0	0	0	0	0	0	0	0
6	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	29	58	29	2	1	2	1	0	0	0	0	10	5	10	5	0	0	0	0	0	0	0	0
1721	868	1721	868	2547	1303	2547	1303	1649	863	1649	863	3966	2043	3966	2043	1338	690	1338	690	2620	1312	2620	1312
24	12	24	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	4	2	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	2	1	2	1
1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
488	249	488	249	53	27	53	27	88	48	88	48	387	202	387	202	20	11	20	11	90	49	90	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1127	586	1127	586	2727	1414	2727	1414	1849	954	1849	954	2325	1200	2325	1200	1266	646	1266	646	1624	840	1624	840
13922	7174	13922	7174	28177	14788	28177	14788	22220	11496	22220	11496	29587	15399	29587	15399	10979	5668	10979	5668	24853	12886	24853	12886
11323	5807	11323	5807	23555	12047	23555	12047	19258	9828	19258	9828	25496	13065	25496	13065	9257	4711	9257	4711	18660	9567	18660	9567
3413	2070	3413	2070	8843	5218	8843	5218	6310	3631	6310	3631	7351	4510	7350	4510	7385	4358	7385	4358	6976	4202	6976	4202
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	497	972	497	2046	1051	2046	1051	1724	888	1724	888	1718	884	1718	884	1262	656	1262	656	1617	830	1617	830
1122	570	1122	570	2256	1138	2256	1138	1725	875	1725	875	2798	1429	2798	1429	1244	634	1244	634	2319	1180	2319	1180
8	4	8	4	4	2	4	2	1	1	1	1	5	3	5	3	0	0	0	0	0	0	0	0
2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
815	409	815	409	2051	1025	2051	1025	650	326	650	326	1528	771	1528	771	363	182	363	182	1019	512	1019	512
3534	1861	3534	1861	9025	4816	9025	4816	7070	3752	7070	3752	9384	4964	9384	4964	2939	1549	2939	1549	5250	2773	5250	2773
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	17	34	17	11	7	11	7	0	0	0	0	2	1	2	1	2	1	2	1	0	0	0	0
110	56	110	56	157	85	157	85	55	31	55	31	58	30	58	30	27	14	27	14	88	50	88	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1771	923	1771	923	5766	3122	5766	3122	3309	1786	3309	1786	3718	1947	3718	1947	2097	1145	2097	1145	3923	2095	3923	2095
2579	1346	2579	1346	9691	4999	9691	4999	5959	3054	5959	3054	7834	4062	7834	4062	2414	1252	2414	1252	5929	3081	5929	3081
857	434	857	434	664	338	664	338	807	406	807	406	1282	642	1282	642	758	380	758	380	906	452	906	452
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	45	90	45	19	9	19	9	24	14	24	14	15	7	15	7	22	11	22	11	11	6	11	6
656	341	656	341	1028	540	1028	540	916	466	916	466	1366	704	1366	704	1097	559	1097	559	1054	539	1054	539
1791	895	1791	895	5334	2667	5334	2667	3493	1747	3493	1747	3574	1797	3574	1797	2813	1404	2813	1404	3929	1972	3929	1972
418	210	418	210	1165	589	1165	589	869	432	869	432	977	496	977	496	428	215	428	215	744	374	744	374
387	204	387	204	993	516	993	516	709	365	709	365	763	397	763	397	557	293	557	293	647	336	647	336
1099	591	1099	591	1482	820	1482	820	1532	840	1532	840	1767	955	1767	955	1256	669	1256	669	1500	821	1500	821
17	9	17	9	0	0	0	0	1	0	1	0	1	2	1	2	0	0	0	0	1	0	1	0
10	5	10	5	34	17	34	17	20	10	20	10	20	10	20	10	36	18	36	18	18	9	18	9
5339	2719	5344	2719	6048	3089	6048	3089	4752	2424	4752	2424	7550	3838	7550	3838	4295	2197	4295	2197	5156	2621	5156	2621
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1451	735	1451	735	3222	1632	3222	1632	3005	1525	3005	1525	2647	1347	2647	1347	4325	2187	4325	2187	2746	1400	2746	1400
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
585	313	585	313	1055	560	1055	560	1232	678	1232	678	1779	961	1779	961	846	460	846	460	985	541	985	541
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	16	32	16	0	0	0	0	1	0	1	0	13	8	13	8	11	5	11	5	11	6	11	6
76	39	76	39	13	6	13	6	3	2	3	2	0	0	0	0	2	0	2	0	2	1	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3565	1909	3565	1909	8549	4589	8549	4589	6576	3538	6576	3538	8539	4633	8539	4633	4415	2368	4415	2368	7776	4170	7776	4170
175	136	175	136	61	56	61	56	86	79	86	79	85	65	85	65	71	60	71	60	81	59	81	59
705	353	705	353	2018	1010	2018	1010	1700	852	1700	852	1979	994	1979	994	959	482	959	482	1574	789	1574	789
260	134	261	134	24	12	24	12	31	19	31	19	39	20	39	20	16	10	16	10	15	7	15	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
